"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2008","2008",,,"0","Units",,,74893.912,,
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2009","2009",,,"0","Units",,,573410.645,,
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2010","2010",,,"0","Units",,,-63557.18,,
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2011","2011",,,"0","Units",,,194378.4,,
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2012","2012",,,"0","Units",,,137913.143,,
"SWE","Sweden","IFINP","Transfers based on input use","USD","US dollar","2013","2013",,,"0","Units",,,384110.693,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2008","2008",,,"0","Units",,,74893.912,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2009","2009",,,"0","Units",,,573410.645,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2010","2010",,,"0","Units",,,-63557.18,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2011","2011",,,"0","Units",,,194378.4,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2012","2012",,,"0","Units",,,137913.143,,
"SWE","Sweden","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2013","2013",,,"0","Units",,,384110.693,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2008","2008",,,"0","Units",,,74893.912,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2009","2009",,,"0","Units",,,573410.645,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2010","2010",,,"0","Units",,,-63557.18,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2011","2011",,,"0","Units",,,194378.4,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2012","2012",,,"0","Units",,,137913.143,,
"SWE","Sweden","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2013","2013",,,"0","Units",,,384110.693,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2008","2008",,,"0","Units",,,2262182.578,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2009","2009",,,"0","Units",,,700915.337,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2010","2010",,,"0","Units",,,3164852.705,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2011","2011",,,"0","Units",,,2596035.549,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2012","2012",,,"0","Units",,,1535131.008,,
"SWE","Sweden","IFINC","Transfers based on fishers income ","USD","US dollar","2013","2013",,,"0","Units",,,1356176.222,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2008","2008",,,"0","Units",,,2262182.578,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2009","2009",,,"0","Units",,,700915.337,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2010","2010",,,"0","Units",,,679498.155,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2011","2011",,,"0","Units",,,315318.799,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2012","2012",,,"0","Units",,,257234.13,,
"SWE","Sweden","IFINC_INS","Income support","USD","US dollar","2013","2013",,,"0","Units",,,315182.145,,
"SWE","Sweden","IFINC_SIF","Special insurance system for fishers","USD","US dollar","2010","2010",,,"0","Units",,,2485354.549,,
"SWE","Sweden","IFINC_SIF","Special insurance system for fishers","USD","US dollar","2011","2011",,,"0","Units",,,2280716.75,,
"SWE","Sweden","IFINC_SIF","Special insurance system for fishers","USD","US dollar","2012","2012",,,"0","Units",,,1277896.879,,
"SWE","Sweden","IFINC_SIF","Special insurance system for fishers","USD","US dollar","2013","2013",,,"0","Units",,,1040994.077,,
"SWE","Sweden","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2009","2009",,,"0","Units",,,7069488.378,,
"SWE","Sweden","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2010","2010",,,"0","Units",,,12878718.505,,
"SWE","Sweden","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2011","2011",,,"0","Units",,,577113.799,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2008","2008",,,"0","Units",,,24830133.821,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2009","2009",,,"0","Units",,,24500024.15,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2010","2010",,,"0","Units",,,30007254.442,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2011","2011",,,"0","Units",,,31477897.813,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012",,,"0","Units",,,28455734.945,,
"SWE","Sweden","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013",,,"0","Units",,,41626865.798,,
"SWE","Sweden","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2009","2009",,,"0","Units",,,1003171.9,,
"SWE","Sweden","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2010","2010",,,"0","Units",,,1150689.86,,
"SWE","Sweden","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2011","2011",,,"0","Units",,,1527438.848,,
"SWE","Sweden","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2012","2012",,,"0","Units",,,1550010.91,,
"SWE","Sweden","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2013","2013",,,"0","Units",,,3267454.09,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2008","2008",,,"0","Units",,,60201103.356,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2009","2009",,,"0","Units",,,60536390.166,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010",,,"0","Units",,,73892957.23,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011",,,"0","Units",,,80625257.226,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012",,,"0","Units",,,73080815.363,,
"SWE","Sweden","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013",,,"0","Units",,,91529958.165,,
"SWE","Sweden","GSINF","Provision of infrastructure","USD","US dollar","2009","2009",,,"0","Units",,,139071.864,,
"SWE","Sweden","GSINF","Provision of infrastructure","USD","US dollar","2010","2010",,,"0","Units",,,2402615.43,,
"SWE","Sweden","GSINF","Provision of infrastructure","USD","US dollar","2011","2011",,,"0","Units",,,1086059.132,,
"SWE","Sweden","GSINF","Provision of infrastructure","USD","US dollar","2012","2012",,,"0","Units",,,224628.861,,
"SWE","Sweden","GSINF","Provision of infrastructure","USD","US dollar","2013","2013",,,"0","Units",,,2326948.339,,
"SWE","Sweden","GSINF_CAP","Capital expenditures","USD","US dollar","2009","2009",,,"0","Units",,,139071.864,,
"SWE","Sweden","GSINF_CAP","Capital expenditures","USD","US dollar","2010","2010",,,"0","Units",,,2402615.43,,
"SWE","Sweden","GSINF_CAP","Capital expenditures","USD","US dollar","2011","2011",,,"0","Units",,,1086059.132,,
"SWE","Sweden","GSINF_CAP","Capital expenditures","USD","US dollar","2012","2012",,,"0","Units",,,224628.861,,
"SWE","Sweden","GSINF_CAP","Capital expenditures","USD","US dollar","2013","2013",,,"0","Units",,,2326948.339,,
"SWE","Sweden","GSMKG","Marketing and promotion","USD","US dollar","2009","2009",,,"0","Units",,,332319.008,,
"SWE","Sweden","GSMKG","Marketing and promotion","USD","US dollar","2010","2010",,,"0","Units",,,919815.001,,
"SWE","Sweden","GSMKG","Marketing and promotion","USD","US dollar","2011","2011",,,"0","Units",,,592205.98,,
"SWE","Sweden","GSMKG","Marketing and promotion","USD","US dollar","2012","2012",,,"0","Units",,,425757.42,,
"SWE","Sweden","GSMKG","Marketing and promotion","USD","US dollar","2013","2013",,,"0","Units",,,862070.84,,
"SWE","Sweden","GSCOM","Support to fishing communities","USD","US dollar","2009","2009",,,"0","Units",,,32511.153,,
"SWE","Sweden","GSCOM","Support to fishing communities","USD","US dollar","2010","2010",,,"0","Units",,,107319.692,,
"SWE","Sweden","GSCOM","Support to fishing communities","USD","US dollar","2011","2011",,,"0","Units",,,1380185.141,,
"SWE","Sweden","GSCOM","Support to fishing communities","USD","US dollar","2012","2012",,,"0","Units",,,1691978.753,,
"SWE","Sweden","GSCOM","Support to fishing communities","USD","US dollar","2013","2013",,,"0","Units",,,3938271.441,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2008","2008",,,"0","Units",,,25639276.619,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2009","2009",,,"0","Units",,,25159737.045,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2010","2010",,,"0","Units",,,24913717.316,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2011","2011",,,"0","Units",,,27683175.483,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2012","2012",,,"0","Units",,,20451420.28,,
"SWE","Sweden","GSRND","Research and development ","USD","US dollar","2013","2013",,,"0","Units",,,20291156.805,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2008","2008",,,"0","Units",,,34561826.737,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2009","2009",,,"0","Units",,,33869579.197,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2010","2010",,,"0","Units",,,44398799.93,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2011","2011",,,"0","Units",,,48356192.642,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2012","2012",,,"0","Units",,,48737019.138,,
"SWE","Sweden","GSMNG","Management of resources","USD","US dollar","2013","2013",,,"0","Units",,,60844056.65,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2008","2008",,,"0","Units",,,9731692.916,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2009","2009",,,"0","Units",,,8836076.426,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2010","2010",,,"0","Units",,,12377065.656,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2011","2011",,,"0","Units",,,14660693.832,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2012","2012",,,"0","Units",,,18171250.413,,
"SWE","Sweden","GSMNG_EXP","Management expenditures ","USD","US dollar","2013","2013",,,"0","Units",,,15841227.562,,
"SWE","Sweden","GSMNG_STK","Stock enhancement programs","USD","US dollar","2009","2009",,,"0","Units",,,533478.621,,
"SWE","Sweden","GSMNG_STK","Stock enhancement programs","USD","US dollar","2010","2010",,,"0","Units",,,2014479.832,,
"SWE","Sweden","GSMNG_STK","Stock enhancement programs","USD","US dollar","2011","2011",,,"0","Units",,,2217600.996,,
"SWE","Sweden","GSMNG_STK","Stock enhancement programs","USD","US dollar","2012","2012",,,"0","Units",,,2110033.779,,
"SWE","Sweden","GSMNG_STK","Stock enhancement programs","USD","US dollar","2013","2013",,,"0","Units",,,3375963.29,,
"TUR","Turkey","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012",,,"0","Units",,,197798160.078,,
"TUR","Turkey","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013",,,"0","Units",,,249794987.271,,
"TUR","Turkey","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,87036552.58,,
"TUR","Turkey","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,77872775.863,,
"TUR","Turkey","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,87036552.58,,
"TUR","Turkey","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,77872775.863,,
"TUR","Turkey","FTC","Fuel tax concessions","USD","US dollar","2012","2012",,,"0","Units",,,87036552.58,,
"TUR","Turkey","FTC","Fuel tax concessions","USD","US dollar","2013","2013",,,"0","Units",,,77872775.863,,
"TUR","Turkey","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,110761607.498,,
"TUR","Turkey","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,171922211.408,,
"TUR","Turkey","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,32606485.402,,
"TUR","Turkey","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2013","2013",,,"0","Units",,,32606485.402,,
"TUR","Turkey","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012",,,"0","Units",,,77343502.677,,
"TUR","Turkey","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013",,,"0","Units",,,113380706.039,,
"TUR","Turkey","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012",,,"0","Units",,,110761607.498,,
"TUR","Turkey","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013",,,"0","Units",,,139315726.006,,
"TUR","Turkey","GSINF","Provision of infrastructure","USD","US dollar","2012","2012",,,"0","Units",,,28126197.89,,
"TUR","Turkey","GSINF","Provision of infrastructure","USD","US dollar","2013","2013",,,"0","Units",,,21282426.293,,
"TUR","Turkey","GSINF_CAP","Capital expenditures","USD","US dollar","2012","2012",,,"0","Units",,,28126197.89,,
"TUR","Turkey","GSINF_CAP","Capital expenditures","USD","US dollar","2013","2013",,,"0","Units",,,21282426.293,,
"TUR","Turkey","GSRND","Research and development ","USD","US dollar","2012","2012",,,"0","Units",,,1465167.777,,
"TUR","Turkey","GSRND","Research and development ","USD","US dollar","2013","2013",,,"0","Units",,,2053525.997,,
"TUR","Turkey","GSMNG","Management of resources","USD","US dollar","2012","2012",,,"0","Units",,,81170241.831,,
"TUR","Turkey","GSMNG","Management of resources","USD","US dollar","2013","2013",,,"0","Units",,,115979773.716,,
"TUR","Turkey","GSMNG_EXP","Management expenditures ","USD","US dollar","2012","2012",,,"0","Units",,,3826739.154,,
"TUR","Turkey","GSMNG_EXP","Management expenditures ","USD","US dollar","2013","2013",,,"0","Units",,,2599067.677,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008",,,"0","Units",,,57836006.743,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009",,,"0","Units",,,7548980.963,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010",,,"0","Units",,,14431350.638,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011",,,"0","Units",,,27236368.803,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012",,,"0","Units",,,21235299.762,,
"GBR","United Kingdom","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013",,,"0","Units",,,22842947.576,,
"GBR","United Kingdom","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,57836006.743,,
"GBR","United Kingdom","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,57836006.743,,
"GBR","United Kingdom","FTC","Fuel tax concessions","USD","US dollar","2008","2008",,,"0","Units",,,57836006.743,,
"GBR","United Kingdom","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,7548980.963,,
"GBR","United Kingdom","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,14431350.638,,
"GBR","United Kingdom","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,27236368.803,,
"GBR","United Kingdom","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,21235299.762,,
"GBR","United Kingdom","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,22842947.576,,
"GBR","United Kingdom","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,7237029.144,,
"GBR","United Kingdom","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,1214245.661,,
"GBR","United Kingdom","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,13386148.302,,
"GBR","United Kingdom","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,1573068.97,,
"GBR","United Kingdom","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,3367468.599,,
"GBR","United Kingdom","IFINP","Transfers based on input use","USD","US dollar","2009","2009",,,"0","Units",,,197416.949,,
"GBR","United Kingdom","IFINP","Transfers based on input use","USD","US dollar","2010","2010",,,"0","Units",,,1214245.661,,
"GBR","United Kingdom","IFINP","Transfers based on input use","USD","US dollar","2011","2011",,,"0","Units",,,2920627.756,,
"GBR","United Kingdom","IFINP","Transfers based on input use","USD","US dollar","2012","2012",,,"0","Units",,,1573068.97,,
"GBR","United Kingdom","IFINP","Transfers based on input use","USD","US dollar","2013","2013",,,"0","Units",,,3351252.779,,
"GBR","United Kingdom","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2009","2009",,,"0","Units",,,197416.949,,
"GBR","United Kingdom","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2010","2010",,,"0","Units",,,1214245.661,,
"GBR","United Kingdom","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2011","2011",,,"0","Units",,,2920627.756,,
