"COU","Country","EMPL","Economic sector","GND","Gender","UNIT","Occupation rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","EPRO","Processing","MAL","Males","PA","Part-time","2012","2012","PER","Persons","0","Units",,,189,,
"GRC","Greece","EPRO","Processing","MAL","Males","PA","Part-time","2013","2013","PER","Persons","0","Units",,,190,,
"GRC","Greece","EPRO","Processing","MAL","Males","PA","Part-time","2014","2014","PER","Persons","0","Units",,,176,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2000","2000","PER","Persons","0","Units",,,1243,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2001","2001","PER","Persons","0","Units",,,1240,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2002","2002","PER","Persons","0","Units",,,691,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2003","2003","PER","Persons","0","Units",,,809,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2004","2004","PER","Persons","0","Units",,,1432,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2005","2005","PER","Persons","0","Units",,,1257,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2006","2006","PER","Persons","0","Units",,,1285,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2007","2007","PER","Persons","0","Units",,,1167,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2008","2008","PER","Persons","0","Units",,,1233,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2009","2009","PER","Persons","0","Units",,,1117,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2010","2010","PER","Persons","0","Units",,,1184,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2011","2011","PER","Persons","0","Units",,,1186,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2012","2012","PER","Persons","0","Units",,,1135,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2013","2013","PER","Persons","0","Units",,,1140,,
"GRC","Greece","EPRO","Processing","MAL","Males","TT","Total","2014","2014","PER","Persons","0","Units",,,1127,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2000","2000","PER","Persons","0","Units",,,550,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2001","2001","PER","Persons","0","Units",,,644,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2002","2002","PER","Persons","0","Units",,,334,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2003","2003","PER","Persons","0","Units",,,592,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2004","2004","PER","Persons","0","Units",,,785,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2005","2005","PER","Persons","0","Units",,,934,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2006","2006","PER","Persons","0","Units",,,1106,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2007","2007","PER","Persons","0","Units",,,1029,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2008","2008","PER","Persons","0","Units",,,1023,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2009","2009","PER","Persons","0","Units",,,820,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2010","2010","PER","Persons","0","Units",,,768,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2011","2011","PER","Persons","0","Units",,,809,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2012","2012","PER","Persons","0","Units",,,728,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2013","2013","PER","Persons","0","Units",,,720,,
"GRC","Greece","EPRO","Processing","FEM","Females","FU","Full-time","2014","2014","PER","Persons","0","Units",,,700,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2000","2000","PER","Persons","0","Units",,,830,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2001","2001","PER","Persons","0","Units",,,650,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2002","2002","PER","Persons","0","Units",,,320,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2003","2003","PER","Persons","0","Units",,,274,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2004","2004","PER","Persons","0","Units",,,638,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2005","2005","PER","Persons","0","Units",,,458,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2006","2006","PER","Persons","0","Units",,,527,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2007","2007","PER","Persons","0","Units",,,403,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2008","2008","PER","Persons","0","Units",,,343,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2009","2009","PER","Persons","0","Units",,,382,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2010","2010","PER","Persons","0","Units",,,460,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2011","2011","PER","Persons","0","Units",,,429,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2012","2012","PER","Persons","0","Units",,,361,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2013","2013","PER","Persons","0","Units",,,350,,
"GRC","Greece","EPRO","Processing","FEM","Females","PA","Part-time","2014","2014","PER","Persons","0","Units",,,356,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2000","2000","PER","Persons","0","Units",,,1380,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2001","2001","PER","Persons","0","Units",,,1294,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2002","2002","PER","Persons","0","Units",,,654,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2003","2003","PER","Persons","0","Units",,,866,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2004","2004","PER","Persons","0","Units",,,1423,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2005","2005","PER","Persons","0","Units",,,1392,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2006","2006","PER","Persons","0","Units",,,1633,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2007","2007","PER","Persons","0","Units",,,1432,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2008","2008","PER","Persons","0","Units",,,1366,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2009","2009","PER","Persons","0","Units",,,1202,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2010","2010","PER","Persons","0","Units",,,1228,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2011","2011","PER","Persons","0","Units",,,1238,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2012","2012","PER","Persons","0","Units",,,1089,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2013","2013","PER","Persons","0","Units",,,1070,,
"GRC","Greece","EPRO","Processing","FEM","Females","TT","Total","2014","2014","PER","Persons","0","Units",,,1056,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2000","2000","PER","Persons","0","Units",,,1377,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2001","2001","PER","Persons","0","Units",,,1629,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2002","2002","PER","Persons","0","Units",,,879,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2003","2003","PER","Persons","0","Units",,,1258,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2004","2004","PER","Persons","0","Units",,,1902,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2005","2005","PER","Persons","0","Units",,,1936,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2006","2006","PER","Persons","0","Units",,,2174,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,2033,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,2093,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2009","2009","PER","Persons","0","Units",,,1777,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,1732,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,1804,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,1674,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2013","2013","PER","Persons","0","Units",,,1670,,
"GRC","Greece","EPRO","Processing","TOT","Total","FU","Full-time","2014","2014","PER","Persons","0","Units",,,1651,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2000","2000","PER","Persons","0","Units",,,1246,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2001","2001","PER","Persons","0","Units",,,905,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2002","2002","PER","Persons","0","Units",,,466,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2003","2003","PER","Persons","0","Units",,,417,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2004","2004","PER","Persons","0","Units",,,953,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2005","2005","PER","Persons","0","Units",,,713,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2006","2006","PER","Persons","0","Units",,,744,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,566,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,506,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2009","2009","PER","Persons","0","Units",,,542,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2010","2010","PER","Persons","0","Units",,,680,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2011","2011","PER","Persons","0","Units",,,620,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2012","2012","PER","Persons","0","Units",,,550,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2013","2013","PER","Persons","0","Units",,,540,,
"GRC","Greece","EPRO","Processing","TOT","Total","PA","Part-time","2014","2014","PER","Persons","0","Units",,,532,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,2623,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,2534,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,1345,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,1675,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,2855,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,2649,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,2918,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,2599,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,2599,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,2319,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,2412,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,2424,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,2224,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,2210,,
"GRC","Greece","EPRO","Processing","TOT","Total","TT","Total","2014","2014","PER","Persons","0","Units",,,2183,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2000","2000","PER","Persons","0","Units",,,43937,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2001","2001","PER","Persons","0","Units",,,43816,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2002","2002","PER","Persons","0","Units",,,40116,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2003","2003","PER","Persons","0","Units",,,37959,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2004","2004","PER","Persons","0","Units",,,38161,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2005","2005","PER","Persons","0","Units",,,36820,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2006","2006","PER","Persons","0","Units",,,37487,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,37597,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,37304,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2009","2009","PER","Persons","0","Units",,,45991,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,45633,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,43874,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,41834,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2013","2013","PER","Persons","0","Units",,,41348,,
"GRC","Greece","PGRT","Total","TOT","Total","FU","Full-time","2014","2014","PER","Persons","0","Units",,,41127,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2000","2000","PER","Persons","0","Units",,,2876,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2001","2001","PER","Persons","0","Units",,,2881,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2002","2002","PER","Persons","0","Units",,,2225,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2003","2003","PER","Persons","0","Units",,,1987,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2004","2004","PER","Persons","0","Units",,,2331,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2005","2005","PER","Persons","0","Units",,,2191,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2006","2006","PER","Persons","0","Units",,,2085,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,2059,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,2002,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2009","2009","PER","Persons","0","Units",,,2136,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2010","2010","PER","Persons","0","Units",,,2427,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2011","2011","PER","Persons","0","Units",,,2303,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2012","2012","PER","Persons","0","Units",,,1671,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2013","2013","PER","Persons","0","Units",,,1634,,
"GRC","Greece","PGRT","Total","TOT","Total","PA","Part-time","2014","2014","PER","Persons","0","Units",,,1676,,
"GRC","Greece","PGRT","Total","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,46813,,
"GRC","Greece","PGRT","Total","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,46697,,
"GRC","Greece","PGRT","Total","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,42341,,
"GRC","Greece","PGRT","Total","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,39946,,
"GRC","Greece","PGRT","Total","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,40492,,
