Country,Type,Subtype,Class,Amount,Currency,Year,Source
Sweden,Fishery Development,Institutional support and services,B2,977354,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Sweden (2014)
Sweden,Fuel,Fuel tax concessions,B7,220713084,SEK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Sweden,Assistance,Fisher assistance,C1,20568000,SEK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Sweden,MPAs,MPAs,A3,133482.64,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Sweden,MPAs,MPAs,A3,116788212.6,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Sweden,Tax,Non-Fuel tax exemptions,B5,70000000,SEK,2018,Tax Expenditures 2018
Sweden,Access,Access fees for third country agreements,B6,186009.68,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Taiwan,MPAs,MPAs,A3,3233060.12,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Taiwan,Access,Access fees for third country agreements,B6,24497938.6,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Taiwan,Assistance,Fisher assistance,C1,53840000,TWD,2016,Taiwan WTO Subsidy Note-2017
Taiwan,Buybacks,Vessel buybacks,C2,43620000,TWD,2016,Taiwan WTO Subsidy Note-2017
Taiwan,Buybacks,Permit & license retirement,C2,180960000,TWD,2016,Taiwan WTO Subsidy Note-2017
Tanzania,MPAs,MPAs,A3,2763164.36,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Tanzania,Fishery Development,Development grants for fishery projects,B2,82628,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Tanzania,Market Infrastructure,Processing & storage infrastructure,B4,629772,USD,2017,"OECDStat, Overseas Development Aid, Fishery Services"
Tanzania,Fishery Management,Fishery management programs & services,A1,89478,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Tanzania,Access,Access fees for third country agreements,B6,123530.44,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Thailand,Fishery Management,Fishery management programs & services,A1,2232494300,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Fishery Management,Monitoring control & surveillance,A1,18340000,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Fishery Management,Monitoring control & surveillance,A1,7021000,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,R&D,R&D,A2,14110500,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,R&D,R&D,A2,39591200,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Fishery Development,Institutional support and services,B2,15161400,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,93753700,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Market Infrastructure,Market-Other,B4,1083240300,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Assistance,Assistance-Other,C1,22764200,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Assistance,Assistance-Other,C1,8187000,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Rural,Rural fisheries community development,C3,15792600,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Rural,Rural fisheries community development,C3,32008300,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Rural,Rural fisheries community development,C3,25600000,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,Rural,Rural fisheries community development,C3,2604100,THB,2019,Thailand's Budget in Brief Fiscal Year 2019
Thailand,MPAs,MPAs,A3,4317403.85,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Thailand,Fishery Development,Development grants for fishery projects,B2,298467,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Thailand,Market Infrastructure,Processing & storage infrastructure,B4,11622,USD,2016,"OECDStat, Overseas Development Aid, Fishery Services"
Thailand,Fishery Management,Fishery management programs & services,A1,172836,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Thailand,R&D,R&D,A2,259210,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Research"
Thailand,Access,Access fees for third country agreements,B6,292468417.5,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Thailand,Boat,"Boat / fleet construct., renewal, & modernization",B1,148000000,THB,2016,Thailand WTO Subsidy Note-2018
Thailand,Buybacks,Vessel buybacks,C2,105779220.4,THB,2016,Thailand WTO Subsidy Note-2018
Timor-Leste,MPAs,MPAs,A3,526981.19,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Togo,Fishery Management,Fishery management programs & services,A1,3985594,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Togo,Access,Access fees for third country agreements,B6,160528.82,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Tonga,MPAs,MPAs,A3,567628.36,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Trinidad Tob,MPAs,MPAs,A3,99583.82,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Trinidad Tob,Fishery Management,Fishery management programs & services,A1,3000000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,R&D,R&D,A2,1180000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Port,Port & harbour construction & renovation,B3,20000000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Port,Port & harbour construction & renovation,B3,5500000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Port,Port & harbour construction & renovation,B3,7000000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Port,Port & harbour construction & renovation,B3,1400000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,2625000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Rural,Rural fisheries community development,C3,6000000,TTD,2018,Public Sector Investment Programme 2018
Trinidad Tob,Access,Access fees for third country agreements,B6,576929.86,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Trinidad Tob,Assistance,Fisher assistance,C1,450000,TTD,2017,State Enterprises Investment Programme 2018
Tunisia,MPAs,MPAs,A3,1059004.28,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Tunisia,Fishery Management,Fishery management programs & services,A1,270203,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Tunisia,Access,Access fees for third country agreements,B6,184753.04,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Turkey,Buybacks,Vessel buybacks,C2,51000000,TRY,2014,Yilmas & Olguner (2017) Evaluation Of Fishing Vessel Buyback Program Implemented In Turkey During EU Accession Process. J Aquacult Eng Fish Res.
Turkey,Fishery Management,Fishery management programs & services,A1,11568000,TRY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Turkey,Fishery Management,Monitoring control & surveillance,A1,115342400,TRY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Turkey,R&D,R&D,A2,9350000,TRY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Turkey,Fishery Development,Institutional support and services,B2,28961000,TRY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Turkey,Fuel,Fuel tax concessions,B7,183507865,TRY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Turkey,MPAs,MPAs,A3,445016.11,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Turkey,Fishery Development,Development grants for fishery projects,B2,8833,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Turkey,Fishery Management,Fishery management programs & services,A1,42384,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Turkey,Access,Access fees for third country agreements,B6,2431707.74,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Tuvalu,MPAs,MPAs,A3,564297.05,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Tuvalu,Access,Access fees for third country agreements,B6,395113.66,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Ukraine,MPAs,MPAs,A3,4250992.27,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Ukraine,Access,Access fees for third country agreements,B6,9346391.36,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
United Kingdom,Fishery Management,Fishery management programs & services,A1,3180000,GBP,2017,"Centre for Environment, Fisheries & Aquaculture, Annual Report and Accounts, 2017-18"
United Kingdom,Fishery Management,Fishery management programs & services,A1,3068487.67,GBP,2017,"DEFRA, Annual Reports 2017"
United Kingdom,Fishery Management,Stock assessment,A1,229000,GBP,2017,"DEFRA, Annual Reports 2017"
United Kingdom,Fishery Management,Stock enhancement,A1,3068487.67,GBP,2017,"DEFRA, Annual Reports 2017"
United Kingdom,Fishery Management,Fishery management programs & services,A1,285028.12,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Fishery management programs & services,A1,347120.5,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Fishery management programs & services,A1,75460.31,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Stock assessment,A1,5282537.88,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Stock enhancement,A1,285028.12,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Stock enhancement,A1,665788.07,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Management,Monitoring control & surveillance,A1,6000172.97,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,R&D,R&D,A2,134416.72,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,R&D,R&D,A2,1414251.17,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,R&D,R&D,A2,428012.27,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Boat,"Boat / fleet construct., renewal, & modernization",B1,417274.58,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Boat,"Boat / fleet construct., renewal, & modernization",B1,51323.73,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Development,Institutional support and services,B2,3688748,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Development,Institutional support and services,B2,923374.45,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Development,Institutional support and services,B2,318214.18,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Fishery Development,Institutional support and services,B2,1092491.39,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Port,Port & harbour construction & renovation,B3,2340218.01,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Market Infrastructure,Marketing support,B4,325844.13,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Market Infrastructure,Marketing support,B4,497590.72,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Market Infrastructure,Marketing support,B4,2907.33,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Market Infrastructure,Processing & storage infrastructure,B4,325844.13,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Market Infrastructure,Processing & storage infrastructure,B4,4983657.02,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Assistance,Worker adjustment and retraining,C1,999803.39,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Assistance,Assistance-Other,C1,999803.39,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
United Kingdom,Rural,Rural fisheries community development,C3,5282537.88,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for United Kingdom (2017)
